,Program,Research Exp,TOEFL Score,greV,greQ,greA,Topper CGPA,CGPA,UG label,ranking
543,2,0,103,550,760,3.5,9.87,8.69,43,101
544,0,6,111,159,165,5,9.8,8.93,43,101
545,0,0,108,640,800,3,9,7.1,43,101
546,0,0,111,151,166,3.5,9.5,8.2,43,101
547,0,0,105,420,790,3,9.4,8.52,43,101
548,0,0,114,610,770,4.5,9.6,8.1,43,101
549,0,0,104,520,760,4,9.1,8.02,43,101
551,0,0,0,152,162,4.86047423179289,8.9,8.2,43,101
552,2,0,116,164,160,5,9.17,9.16,43,111
553,2,0,103,550,760,3.5,9.87,8.69,43,111
554,0,2,118,160,168,4,9.65,9.49,43,111
555,0,0,108,152,167,3.5,9.4,9.01,43,111
557,0,0,95,148,161,4,9.5,7.89,43,111
558,0,0,109,153,164,4,9,8.88,43,262
559,0,0,99,153,168,4.86047423179289,9.3,8.12,43,262
560,0,0,103,155,166,4.86047423179289,9.45,8.75,43,262
561,0,0,102,650,800,3.5,9.6,8.86,43,262
562,0,0,95,460,780,3.5,9.7,7.67,43,262
563,0,0,98,144,169,3,10,8.01,43,262
564,0,0,106,500,790,2.5,9.6,6.68,43,262
565,0,0,116,159,164,5,9.3,8.6,43,2
566,0,0,108,590,790,3.5,9.5,8.2,43,2
567,0,0,116,159,164,5,9.3,8.6,43,340
568,0,0,108,590,800,4.5,8.8,7.45,43,340
569,0,0,104,155,162,4.86047423179289,9,6.7,43,340
570,0,0,114,159,151,3.5,9.5,7.93,43,340
571,2,0,117,660,780,4,8.6,7.8,43,340
572,0,0,103,152,163,4,10,7.32,43,340
573,0,0,106,150,163,4,9.6,7.36,43,340
574,0,0,108,640,800,3,9,7.1,43,340
575,2,0,0,156,167,4,9.6,8.78,43,340
576,0,0,105,420,790,3,9.4,8.52,43,340
577,0,0,113,152,158,4,9.7,8.4,43,340
578,0,0,0,35,48,5.5,9,7.34,43,340
579,0,0,109,153,164,4,9,8.88,43,340
580,0,0,105,149,163,3,9.8,8.04,43,340
581,0,0,105,152,169,3.5,9,8,43,340
582,0,0,104,155,163,4,9.78,7.65,43,340
583,0,0,87,145,163,3,9,8.48,43,340
584,0,0,105,158,156,4.5,9,6.42,43,340
585,0,0,95,151,161,3,9.5,7.05,43,340
586,0,0,108,148,165,3,9.5,7.4,43,340
587,2,0,103,550,760,3.5,9.87,8.69,43,340
588,0,0,0,152,158,3.5,9.6,7.83,43,340
589,0,0,101,530,800,5,9.5,6.43,43,340
590,0,0,100,430,740,3.5,9.1,6.3,43,340
591,0,0,0,143,163,3,9,7.2,43,340
592,0,0,106,156,160,3.5,9,6.38,43,340
593,0,0,103,145,164,3,9.4,6.1,43,340
594,0,0,104,160,150,3.5,9.4,7.1,43,340
595,0,0,102,148,165,3.5,9.2,6.17,43,340
596,0,0,99,320,720,3,9.6,7.64,43,340
597,0,0,113,450,780,5,9,8.08,43,340
598,0,0,0,147,153,4,9.9,6.33,43,340
599,0,0,116,159,164,5,9.3,8.6,43,359
600,0,0,106,590,740,3.5,9.5,9.41,43,359
601,0,0,107,162,152,3,9.7,8.68,43,359
602,0,0,113,164,170,3.5,9.5,7.73,43,359
603,0,0,109,153,164,4,9,8.88,43,359
604,0,0,95,148,161,4,9.5,7.89,43,359
605,0,0,0,152,158,3.5,9.6,7.83,43,359
606,0,0,108,640,800,3,9,7.1,43,359
607,0,0,99,320,720,3,9.6,7.64,43,359
608,0,0,0,152,162,4.86047423179289,8.9,8.2,43,359
609,0,0,93,144,167,3.5,9,8.16,43,359
610,0,0,102,155,164,4.5,9.6,7.7,43,359
611,0,0,0,143,163,3,9,7.2,43,581
612,0,0,114,159,151,3.5,9.5,7.93,43,581
613,0,0,104,470,770,4,9.8,7.33,43,581
614,0,0,117,37,47,5.5,9.7,8.1,43,581
615,0,0,99,320,720,3,9.6,7.64,43,581
616,0,0,113,450,780,5,9,8.08,43,581
617,0,0,108,159,161,4.86047423179289,9,7.56,43,581
618,0,0,0,24,49,4.86047423179289,9.1,6.7,43,581
619,0,0,112,150,169,4,9.4,7.48,43,581
620,0,0,0,321.993527703847,419.528591015404,4.86047423179289,9.5,7,43,581
621,0,0,103,145,164,3,9.4,6.1,43,581
622,0,0,7,144,159,2.5,9.5,6.47,43,581
623,0,0,97,430,800,3.5,9,6.43,43,581
624,0,0,0,149,163,3,9.2,7.43,43,581
626,0,2,118,160,168,4,9.65,9.49,43,189
627,0,0,0,660,730,4,9.4,7.78,43,189
628,0,0,0,156,164,3.5,9.1,6.5,43,189
629,0,0,0,640,800,3.5,9.6,9.3,43,189
630,0,0,107,163,158,3,9.8,8.57,43,189
631,0,0,116,480,790,5.5,8.7,8.3,43,189
632,0,0,108,156,166,4,10,7.86,43,189
633,0,0,108,590,800,4.5,8.8,7.45,43,189
634,0,0,101,530,800,5,9.5,6.43,43,189
636,0,0,104,160,150,3.5,9.4,7.1,43,189
637,0,0,110,160,167,4,9.4,8.06,43,189
638,0,0,117,37,47,5.5,9.7,8.1,43,189
639,0,0,87,145,163,3,9,8.48,43,189
640,0,0,112,153,160,3,9.4,8.19,43,189
641,0,0,93,150,163,3,9.5,8.01,43,189
642,0,0,110,151,167,4,9.7,8.42,43,189
643,0,0,114,159,151,3.5,9.5,7.93,43,262
644,0,0,104,149,163,3,9.7,9.4,43,262
645,0,0,105,420,790,3,9.4,8.52,43,262
646,0,0,93,144,167,3.5,9,8.16,43,262
647,0,0,0,24,49,4.86047423179289,9.1,6.7,43,262
648,0,0,104,160,150,3.5,9.4,7.1,43,262
649,0,0,108,640,800,3,9,7.1,43,262
650,0,0,104,470,770,4,9.8,7.33,43,262
651,0,0,117,37,47,5.5,9.7,8.1,43,262
652,0,0,102,155,164,4.5,9.6,7.7,43,262
653,0,0,91,500,800,3,9,7.5,43,262
654,0,0,116,480,790,5.5,8.7,8.3,43,104
655,1,0,99,149,155,3.5,9.41,9.41,43,104
656,0,0,116,480,790,5.5,8.7,8.3,43,104
657,1,0,99,149,155,3.5,9.41,9.41,43,104
658,0,0,116,700,780,4,9.53,8.74,43,219
659,0,0,109,161,163,3.5,9.4,8.8,43,219
660,0,0,113,157,160,3.5,9.4,8.64,43,219
661,0,6,111,159,165,5,9.8,8.93,43,219
662,0,0,108,640,800,3,9,7.1,43,219
663,0,0,108,148,162,5,9,7.68,43,219
664,0,0,102,148,165,3.5,9.2,6.17,43,219
665,0,0,93,144,167,3.5,9,8.16,43,219
666,0,0,102,155,164,4.5,9.6,7.7,43,219
667,0,0,95,151,161,3,9.5,7.05,43,219
668,0,0,106,630,750,4,9,7.69,43,219
669,0,0,103,156,165,3,9,9.44,43,35
670,0,0,116,159,164,5,9.3,8.6,43,35
671,0,0,108,590,790,3.5,9.5,8.2,43,45
672,0,0,116,480,790,5.5,8.7,8.3,43,45
673,0,0,108,156,166,4,10,7.86,43,45
674,0,0,99,149,163,4,9.57,9.28,43,45
675,0,6,111,159,165,5,9.8,8.93,43,45
676,0,0,107,154,166,3.5,9.2,7.8,43,45
677,0,0,108,156,166,4,10,7.86,43,135
678,0,0,106,150,163,4,9.6,7.36,43,135
679,0,6,111,159,165,5,9.8,8.93,43,135
680,0,0,105,152,169,3.5,9,8,43,135
681,0,0,0,152,162,4.86047423179289,8.9,8.2,43,135
682,0,0,112,150,169,4,9.4,7.48,43,367
683,0,0,116,480,790,5.5,8.7,8.3,43,367
684,1,0,99,149,155,3.5,9.41,9.41,43,367
685,0,0,113,157,160,3.5,9.4,8.64,43,561
686,0,0,0,660,730,4,9.4,7.78,43,561
687,0,0,115,151,155,4,9,8.1,43,561
688,2,0,117,660,780,4,8.6,7.8,43,561
689,0,0,104,149,163,3,9.7,9.4,43,561
690,0,0,0,35,48,5.5,9,7.34,43,561
691,0,0,0,40,49,4.5,9,7.8,43,561
692,0,0,114,158,162,4,9.8,6.55,43,561
693,0,0,117,37,47,5.5,9.7,8.1,43,561
694,0,0,102,520,780,4.5,9.6,7.57,43,561
695,0,0,111,600,780,4.86047423179289,9,8.71,43,561
696,0,0,87,145,161,3,9,7.6,43,561
697,2,0,109,156,164,3,8.8,7.36,43,561
698,0,0,93,150,163,3,9.5,8.01,43,561
699,0,0,0,24,49,4.86047423179289,9.1,6.7,43,561
700,0,0,112,321.993527703847,419.528591015404,4.86047423179289,9.5,8.7,43,561
701,0,0,114,159,151,3.5,9.5,7.93,43,561
702,0,0,104,520,760,4,9.1,8.02,43,561
703,0,0,87,145,163,3,9,8.48,43,561
704,0,0,105,158,156,4.5,9,6.42,43,561
705,0,6,111,159,165,5,9.8,8.93,43,206
706,0,0,115,158,164,4,9.08,7.16,43,206
707,0,0,93,150,163,3,9.5,8.01,43,206
708,0,0,116,159,164,5,9.3,8.6,43,206
709,0,0,108,640,800,3,9,7.1,43,206
710,0,0,111,151,166,3.5,9.5,8.2,43,206
711,0,0,102,148,165,3.5,9.2,6.17,43,206
712,0,0,93,144,167,3.5,9,8.16,43,206
713,0,0,102,155,164,4.5,9.6,7.7,43,206
714,0,0,95,151,161,3,9.5,7.05,43,206
715,2,0,109,156,164,3,8.8,7.36,43,206
716,0,2,118,160,168,4,9.65,9.49,43,167
717,0,0,108,156,166,4,10,7.86,43,167
718,0,0,114,490,750,4,9,8.2,43,167
719,0,0,106,590,740,3.5,9.5,9.41,43,167
720,0,0,104,160,150,3.5,9.4,7.1,43,167
721,0,0,110,160,167,4,9.4,8.06,43,167
722,0,0,105,420,790,3,9.4,8.52,43,167
723,0,0,116,700,780,4,9.53,8.74,43,167
724,0,0,104,520,760,4,9.1,8.02,43,167
725,0,0,115,480,800,4.5,8.67,8.25,43,167
726,0,0,105,152,169,3.5,9,8,43,167
727,2,0,103,550,760,3.5,9.87,8.69,43,167
728,0,0,113,590,800,4,9.2,7.73,43,167
729,0,0,104,149,163,3,9.7,9.4,43,167
730,0,0,108,640,800,3,9,7.1,43,167
731,0,0,108,148,162,5,9,7.68,43,167
732,0,0,106,500,790,2.5,9.6,6.68,43,167
733,0,0,102,148,165,3.5,9.2,6.17,43,167
734,0,0,106,600,700,4,9.2,7.56,43,167
735,0,0,102,520,780,4.5,9.6,7.57,43,167
736,0,0,99,320,720,3,9.6,7.64,43,167
737,0,0,93,144,167,3.5,9,8.16,43,167
738,0,0,105,158,156,4.5,9,6.42,43,167
739,0,0,102,155,164,4.5,9.6,7.7,43,167
740,0,0,0,147,153,4,9.9,6.33,43,167
741,0,0,95,151,161,3,9.5,7.05,43,167
742,2,0,109,156,164,3,8.8,7.36,43,167
743,0,0,112,153,160,3,9.4,8.19,43,167
744,0,0,93,150,163,3,9.5,8.01,43,167
745,0,0,95,148,161,4,9.5,7.89,43,167
746,0,0,106,153,167,4.5,9,9.27,43,167
747,0,0,105,620,740,4,9.8,7.21,43,167
748,0,0,0,660,730,4,9.4,7.78,43,231
749,0,0,112,321.993527703847,419.528591015404,4.86047423179289,9.5,8.7,43,231
750,0,0,115,151,155,4,9,8.1,43,231
751,0,0,104,470,770,4,9.8,7.33,43,231
752,0,0,102,155,164,4.5,9.6,7.7,43,231
753,0,0,91,500,800,3,9,7.5,43,231
754,0,0,108,159,161,4.86047423179289,9,7.56,43,231
755,0,0,0,24,49,4.86047423179289,9.1,6.7,43,231
756,0,0,0,152,158,3.5,9.6,7.83,43,231
757,0,0,106,148,164,3.5,9,7.81,43,231
758,0,0,101,530,800,5,9.5,6.43,43,231
760,0,0,103,150,158,3.5,9.75,7.56,43,231
761,0,0,114,159,151,3.5,9.5,7.93,43,231
762,0,0,104,160,150,3.5,9.4,7.1,43,231
763,0,0,103,152,163,4,10,7.32,43,231
764,0,0,102,148,165,3.5,9.2,6.17,43,231
765,0,0,0,156,164,3.5,9.1,6.5,43,231
766,0,0,104,155,163,4,9.78,7.65,43,231
767,0,0,99,320,720,3,9.6,7.64,43,231
768,0,0,0,152,162,4.86047423179289,8.9,8.2,43,231
769,0,0,100,152,164,3,9.6,8.4,43,231
770,0,0,93,144,167,3.5,9,8.16,43,231
771,0,0,95,151,161,3,9.5,7.05,43,231
772,0,0,7,156,160,3.5,9.5,6.25,43,231
773,0,0,99,154,162,3,9.9,6.94,43,231
774,0,0,116,159,164,5,9.3,8.6,43,75
775,0,0,116,163,160,4,9,7.66,43,75
776,0,0,113,164,170,3.5,9.5,7.73,43,75
777,0,0,104,149,163,3,9.7,9.4,43,75
778,0,0,115,480,800,4.5,8.67,8.25,43,75
779,0,0,110,147,163,4,9.4,7.29,43,136
780,0,0,117,37,47,5.5,9.7,8.1,43,136
781,0,0,106,600,700,4,9.2,7.56,43,136
782,0,0,111,600,780,4.86047423179289,9,8.71,43,136
783,0,0,112,153,160,3,9.4,8.19,43,136
784,0,0,108,159,161,4.86047423179289,9,7.56,43,136
785,0,2,118,160,168,4,9.65,9.49,43,136
786,0,0,106,156,160,3.5,9,6.38,43,136
787,0,0,107,154,166,3.5,9.2,7.8,43,136
788,0,8,107,156,164,3,9.4,7.85,43,136
789,0,0,108,590,790,3.5,9.5,8.2,43,136
791,0,0,103,156,165,3,9,9.44,43,305
792,0,0,98,144,169,3,10,8.01,43,305
793,0,0,114,490,750,4,9,8.2,43,305
794,0,0,115,151,155,4,9,8.1,43,305
795,0,0,114,610,770,4.5,9.6,8.1,43,305
796,0,0,108,640,800,4,9.01,7.73,43,305
797,0,0,115,680,800,4.5,9.5,8.32,43,305
798,0,0,106,500,790,2.5,9.6,6.68,43,305
799,0,0,99,320,720,3,9.6,7.64,43,305
800,0,0,110,152,163,3.5,9.5,7.9,43,305
801,0,0,95,151,161,3,9.5,7.05,43,305
802,0,0,111,149,170,3.5,9.3,7.7,43,305
803,0,0,0,151,164,3,9.3,9.01,43,21
804,0,0,106,156,160,3.5,9,6.38,43,21
805,0,6,111,159,165,5,9.8,8.93,43,21
806,0,0,114,610,770,4.5,9.6,8.1,43,21
807,0,0,7,156,160,3.5,9.5,6.25,43,21
808,0,0,110,151,167,4,9.7,8.42,43,21
809,0,0,106,630,750,4,9,7.69,43,21
810,0,0,105,620,740,4,9.8,7.21,43,21
811,0,2,118,160,168,4,9.65,9.49,43,156
812,0,0,0,152,165,3.5,9,8.42,43,156
813,0,0,115,480,800,4.5,8.67,8.25,43,156
814,0,0,115,710,760,4.5,9,8.82,43,156
816,0,0,100,152,164,3,9.6,8.4,43,156
817,0,0,107,155,164,4,9.57,9.33,43,156
818,0,0,106,153,167,4.5,9,9.27,43,156
819,0,0,108,152,167,3.5,9.4,9.01,43,156
820,0,0,116,158,160,4.5,9,7.73,43,156
821,0,0,108,590,800,4.5,8.8,7.45,43,156
822,0,0,113,590,800,4,9.2,7.73,43,156
823,0,0,115,151,155,4,9,8.1,43,156
824,0,0,112,620,770,3.5,8.8,7.24,43,156
825,0,0,108,640,800,4,9.01,7.73,43,156
826,0,0,102,148,165,3.5,9.2,6.17,43,156
827,0,0,93,144,167,3.5,9,8.16,43,156
828,0,0,102,155,164,4.5,9.6,7.7,43,156
829,0,0,95,151,161,3,9.5,7.05,43,156
830,0,0,93,150,163,3,9.5,8.01,43,156
831,0,0,106,630,750,4,9,7.69,43,156
832,0,0,112,150,169,4,9.4,7.48,43,90
833,0,0,0,144,160,3,9,7.14,43,90
834,0,0,103,152,163,4,10,7.32,43,90
835,0,0,108,640,800,4,9.01,7.73,43,90
836,0,0,106,500,790,2.5,9.6,6.68,43,90
837,0,0,97,430,800,3.5,9,6.43,43,90
838,0,0,105,158,156,4.5,9,6.42,43,90
839,0,0,89,320,760,3,9.5,7.03,43,90
840,0,0,0,149,163,3,9.2,7.43,43,90
841,0,0,0,154,164,4,9.5,7.52,43,90
842,0,0,92,144,161,3,8.7,5.92,43,90
843,0,0,116,700,780,4,9.53,8.74,43,15
844,0,0,115,520,740,4.5,9.5,8.28,43,15
845,0,0,110,152,163,3.5,9.5,7.9,43,15
846,0,0,99,153,168,4.86047423179289,9.3,8.12,43,15
847,0,0,105,153,163,3,9,7.15,43,15
848,0,0,115,158,164,4,9.08,7.16,43,15
849,0,8,107,156,164,3,9.4,7.85,43,15
850,0,0,103,156,165,3,9,9.44,43,129
851,0,0,114,490,750,4,9,8.2,43,129
852,0,0,99,149,163,4,9.57,9.28,43,129
853,0,0,107,162,152,3,9.7,8.68,43,129
854,0,0,97,430,770,3.5,9,7.5,43,129
855,0,6,111,159,165,5,9.8,8.93,43,129
856,0,0,113,153,164,4.5,9.5,8.22,43,129
857,0,0,114,610,770,4.5,9.6,8.1,43,129
858,0,0,116,700,780,4,9.53,8.74,43,129
859,0,0,104,520,760,4,9.1,8.02,43,129
861,0,0,115,480,800,4.5,8.67,8.25,43,129
863,0,0,0,152,162,4.86047423179289,8.9,8.2,43,129
864,0,0,93,144,167,3.5,9,8.16,43,129
865,0,0,95,148,161,4,9.5,7.89,43,129
866,0,0,98,144,169,3,10,8.01,43,129
867,0,0,0,321.993527703847,419.528591015404,4.86047423179289,9.5,7,43,129
868,0,0,113,164,170,3.5,9.5,7.73,43,129
869,0,0,104,160,150,3.5,9.4,7.1,43,129
870,0,0,102,148,165,3.5,9.2,6.17,43,129
871,0,0,95,151,161,3,9.5,7.05,43,129
872,0,0,93,150,163,3,9.5,8.01,43,129
873,0,0,106,630,750,4,9,7.69,43,129
874,0,0,84,141,159,2.5,9,6.76,43,301
875,0,0,0,152,158,3.5,9.6,7.83,43,301
876,0,0,0,321.993527703847,419.528591015404,4.86047423179289,10,8.13,43,301
877,0,0,114,490,750,4,9,8.2,43,301
878,0,0,104,150,156,3,9.5,6.9,43,301
879,0,0,93,149,151,3,9.3,6.4,43,301
880,0,0,101,530,800,5,9.5,6.43,43,301
881,0,0,104,155,162,4.86047423179289,9,6.7,43,301
882,0,0,0,142,159,3,9.4,6.26,43,301
883,0,0,0,147,153,4,9.9,6.33,43,301
884,0,0,106,590,740,3.5,9.5,9.41,43,65
885,0,0,0,321.993527703847,419.528591015404,4.86047423179289,9.45,8.61,43,65
886,0,0,116,159,164,5,9.3,8.6,43,65
887,0,0,99,149,163,4,9.57,9.28,43,65
888,0,0,104,149,163,3,9.7,9.4,43,65
890,0,0,106,630,750,4,9,7.69,43,65
891,0,0,109,153,159,4,9.1,7.69,43,501
892,0,0,0,24,49,4.86047423179289,9.1,6.7,43,501
893,0,0,0,152,158,3.5,9.6,7.83,43,501
894,0,0,116,159,164,5,9.3,8.6,43,501
895,0,0,108,152,167,3.5,9.4,9.01,43,501
896,0,0,116,158,160,4.5,9,7.73,43,501
897,0,0,98,144,169,3,10,8.01,43,501
898,0,0,99,149,163,4,9.57,9.28,43,501
899,0,0,0,152,165,3.5,9,8.42,43,501
900,0,0,101,430,700,3,9.5,8.16,43,501
902,0,0,115,151,155,4,9,8.1,43,501
903,0,0,0,143,154,3,9.5,6.8,43,501
904,0,0,91,150,160,3.5,9.2,6.7,43,501
905,0,0,103,145,164,3,9.4,6.1,43,501
907,0,0,95,150,161,4.86047423179289,9,7.9,43,501
908,0,0,110,160,167,4,9.4,8.06,43,501
909,0,0,111,151,166,3.5,9.5,8.2,43,501
910,0,0,113,152,158,4,9.7,8.4,43,501
911,0,0,114,610,770,4.5,9.6,8.1,43,501
912,0,0,108,640,800,4,9.01,7.73,43,501
913,0,0,115,480,800,4.5,8.67,8.25,43,501
914,0,0,0,420,790,4.86047423179289,9.1,7.23,43,501
915,0,0,105,153,163,3,9,7.15,43,501
916,0,0,105,152,169,3.5,9,8,43,501
917,0,0,115,520,740,4.5,9.5,8.28,43,501
918,0,0,113,450,780,5,9,8.08,43,501
919,0,0,0,152,162,4.86047423179289,8.9,8.2,43,501
920,0,0,87,145,163,3,9,8.48,43,501
921,0,0,0,321.993527703847,419.528591015404,4.86047423179289,9.2,8.6,43,501
922,0,0,97,149,158,3.5,10,7.2,43,501
924,0,0,108,148,165,3,9.5,7.4,43,501
925,0,0,99,150,161,3.5,10,8.4,43,501
927,0,0,7,156,160,3.5,9.5,6.25,43,501
928,0,0,111,149,170,3.5,9.3,7.7,43,501
930,0,0,106,148,164,3.5,9,7.81,43,501
931,0,0,113,590,800,4,9.2,7.73,43,501
932,0,0,112,620,770,3.5,8.8,7.24,43,501
933,0,0,106,500,790,2.5,9.6,6.68,43,501
934,0,0,102,148,165,3.5,9.2,6.17,43,501
935,0,0,100,155,162,4,9.7,7.51,43,501
936,0,0,104,155,163,4,9.78,7.65,43,501
937,0,0,99,320,720,3,9.6,7.64,43,501
938,0,0,102,330,770,3,9,7,43,501
939,0,0,95,151,161,3,9.5,7.05,43,501
940,0,0,89,320,760,3,9.5,7.03,43,501
941,0,0,0,149,163,3,9.2,7.43,43,501
942,0,0,103,156,165,3,9,9.44,43,353
943,0,0,113,153,164,4.5,9.5,8.22,43,353
944,0,0,115,680,800,4.5,9.5,8.32,43,353
945,0,0,114,490,750,4,9,8.2,43,353
946,0,0,112,150,169,4,9.4,7.48,43,353
947,0,0,108,640,800,3,9,7.1,43,353
948,0,0,102,148,165,3.5,9.2,6.17,43,353
949,0,0,95,151,161,3,9.5,7.05,43,353
950,2,0,109,156,164,3,8.8,7.36,43,353
951,0,0,107,163,158,3,9.8,8.57,43,353
952,0,0,0,24,49,4.86047423179289,9.1,6.7,43,68
953,2,0,0,156,167,4,9.6,8.78,43,68
954,0,0,117,37,47,5.5,9.7,8.1,43,68
955,0,0,95,150,161,4.86047423179289,9,7.9,43,68
956,0,0,115,480,800,4.5,8.67,8.25,43,68
957,0,0,107,163,158,3,9.8,8.57,43,68
958,0,2,118,160,168,4,9.65,9.49,43,56
959,0,0,114,490,750,4,9,8.2,43,56
960,0,0,106,153,167,4.5,9,9.27,43,56
961,0,0,116,480,790,5.5,8.7,8.3,43,56
962,0,0,108,152,167,3.5,9.4,9.01,43,56
963,0,0,116,158,160,4.5,9,7.73,43,56
964,0,0,93,150,163,3,9.5,8.01,43,56
965,0,0,110,151,167,4,9.7,8.42,43,56
966,0,0,113,164,170,3.5,9.5,7.73,43,327
967,2,0,0,156,167,4,9.6,8.78,43,327
968,0,0,116,159,164,5,9.3,8.6,43,327
969,0,0,108,590,800,4.5,8.8,7.45,43,327
971,0,0,105,420,790,3,9.4,8.52,43,327
972,0,0,108,590,790,3.5,9.5,8.2,43,327
973,0,0,102,420,750,3.5,8.9,6.86,43,484
974,0,53,95,148,152,3,9.4,7.48,43,484
975,0,0,93,149,151,3,9.3,6.4,43,484
976,0,0,80,141,156,2.5,9.6,7.6,43,484
977,0,0,99,150,170,3,9.3,7.14,43,484
978,0,0,108,148,165,3.5,9.57,9.57,43,285
980,0,0,109,600,730,3.5,9,7.73,44,215
981,0,0,108,510,750,4,9.2,8.36,44,215
982,0,0,109,152,161,3.5,9.16,9.16,44,215
983,0,0,111,158,166,3,9,8.04,44,215
984,0,0,109,157,164,4.5,9.5,8.8,44,215
985,0,0,102,142,161,3,9.6,8.6,44,215
987,0,0,0,147,162,4,9.5,7.8,44,215
988,0,0,116,157,167,3.5,9,7.55,44,215
989,0,0,101,149,160,3,9.4,7.35,44,215
990,0,0,0,151,162,3.5,9.6,7.32,44,215
991,0,0,119,155,168,4,9,8.79,44,215
992,0,0,101,151,162,3,9,7.48,44,215
993,0,0,99,153,162,3,9.3,8.52,44,215
994,0,0,112,560,730,4,9,8.94,44,215
995,0,0,94,440,740,3.5,9.5,7.3,44,215
996,0,0,0,151,162,4,9.6,7.32,44,48
997,0,0,0,151,162,3.5,9.6,7.32,44,48
998,0,0,98,152,162,3.5,10,8,44,48
999,2,0,111,158,165,3.5,9.65,7.21,44,701
1000,0,0,99,149,163,3.5,9.2,7.28,44,701
1001,0,0,101,151,162,3,9,7.48,44,701
1002,0,0,106,570,800,3.5,9.8,8.54,44,14
1003,0,0,82,450,670,3,8.8,6.14,44,801
1004,0,0,116,157,167,3.5,9,7.55,44,72
1005,0,0,108,510,750,4,9.2,8.36,44,72
1006,0,0,112,157,163,5,8.98,8.98,44,72
1007,0,0,104,590,790,3,9.4,8.6,44,72
1008,0,0,111,158,166,3,9,8.04,44,72
1009,0,0,114,530,760,3.5,9,7.2,44,72
1011,0,0,96,530,670,3,9,6.96,44,751
1012,0,0,82,450,670,3,8.8,6.14,44,751
1013,0,0,112,157,163,5,8.98,8.98,44,39
1014,0,0,109,157,164,4.5,9.5,8.8,44,39
1015,0,0,110,149,165,3,9.3,9.03,44,285
1016,0,0,108,510,750,4,9.2,8.36,44,285
1017,0,0,112,157,163,5,8.98,8.98,44,285
1018,0,0,104,590,790,3,9.4,8.6,44,285
1019,0,0,111,158,166,3,9,8.04,44,285
1020,0,0,117,151,167,4,9.8,7.2,44,285
1021,0,0,101,149,160,3,9.4,7.35,44,285
1022,0,0,113,155,160,4.5,9,7.71,44,285
1023,0,0,0,151,162,3.5,9.6,7.32,44,285
1024,0,0,98,152,162,3.5,10,8,44,285
1025,0,0,114,530,760,3.5,9,7.2,44,285
1026,0,0,85,140,152,3.5,9.8,6.67,44,285
1028,0,0,113,155,160,4.5,9,7.71,44,344
1029,0,0,111,152,163,4,9.8,8.35,44,344
1030,0,0,0,151,162,4,9.6,7.32,44,344
1031,0,0,117,151,167,4,9.8,7.2,44,344
1033,0,0,110,147,163,3.5,9.5,8.1,44,344
1035,0,0,101,151,162,3,9,7.48,44,344
1036,0,2,99,151,167,4,9.8,8.6,44,344
1037,0,0,112,157,163,5,8.98,8.98,44,101
1038,0,0,109,152,161,3.5,9.16,9.16,44,101
1039,0,0,110,149,165,3,9.3,9.03,44,101
1040,0,0,94,370,770,3.5,8.9,7.58,44,111
1041,0,0,110,149,165,3,9.3,9.03,44,111
1042,0,0,109,152,161,3.5,9.16,9.16,44,111
1043,0,0,114,680,800,4.5,9.8,8.06,44,262
1044,0,0,111,158,166,3,9,8.04,44,262
1045,0,0,108,520,750,3.5,9.7,9.1,44,262
1046,0,0,116,157,167,3.5,9,7.55,44,262
1047,0,0,117,151,167,4,9.8,7.2,44,262
1048,0,0,99,153,162,3,9.3,8.52,44,262
1049,0,0,109,157,164,4.5,9.5,8.8,44,262
1050,0,0,0,147,162,4,9.5,7.8,44,340
1051,0,0,113,640,800,3.5,9,8.64,44,340
1052,0,0,110,149,165,3,9.3,9.03,44,340
1053,0,0,111,620,770,4,9.3,7.25,44,340
1054,0,0,99,149,163,3.5,9.2,7.28,44,340
1055,0,0,112,157,163,5,8.98,8.98,44,340
1056,0,0,103,31,47,4.5,8.4,6.4,44,340
1057,0,0,112,620,740,5,9.3,8.72,44,340
1058,0,0,119,155,168,4,9,8.79,44,340
1059,0,0,117,151,167,4,9.8,7.2,44,340
1060,0,0,112,31,50,5,9.4,8.32,44,340
1061,0,0,114,530,760,3.5,9,7.2,44,340
1063,0,1,94,140,162,3,9.6,8.83,44,340
1064,0,0,94,370,770,3.5,8.9,7.58,44,340
1065,0,0,96,530,670,3,9,6.96,44,340
1066,0,0,110,147,163,3.5,9.5,8.1,44,340
1067,0,0,113,640,800,3.5,9,8.64,44,359
1068,0,0,110,149,165,3,9.3,9.03,44,359
1069,0,0,111,620,770,4,9.3,7.25,44,359
1070,0,0,113,155,160,4.5,9,7.71,44,359
1071,0,0,108,510,750,4,9.2,8.36,44,359
1072,0,0,109,157,164,4.5,9.5,8.8,44,359
1073,0,0,112,620,740,5,9.3,8.72,44,581
1074,0,0,101,151,162,3,9,7.48,44,581
1075,0,0,109,157,164,4.5,9.5,8.8,44,581
1076,0,0,112,31,50,5,9.4,8.32,44,189
1077,0,0,114,680,800,4.5,9.8,8.06,44,189
1079,0,0,110,149,165,3,9.3,9.03,44,189
1080,0,0,111,158,166,3,9.3,8.04,44,189
1081,0,0,108,510,750,4,9.2,8.36,44,189
1082,0,0,112,157,163,5,8.98,8.98,44,189
1083,0,0,101,151,162,3,9,7.48,44,189
1084,0,0,111,158,166,3,9,8.04,44,189
1085,0,0,108,520,750,3.5,9.7,9.1,44,189
